"DOY","State","name","value"
126,"Queensland","X20082009",720
126,"Queensland","X20092010",863
126,"Queensland","X20102011",60
126,"Queensland","X20112012",1402
126,"Queensland","X20122013",1312
126,"Queensland","X20132014",185
126,"Queensland","X20142015",265
126,"Queensland","X20152016",438
126,"Queensland","X20162017",155
126,"Queensland","X20172018",433
126,"Queensland","X20182019",171
126,"Queensland","X20192020",64
127,"Queensland","X20022003",671
127,"Queensland","X20032004",860
127,"Queensland","X20042005",515
127,"Queensland","X20052006",462
127,"Queensland","X20062007",111
127,"Queensland","X20072008",601
127,"Queensland","X20082009",524
127,"Queensland","X20092010",1842
127,"Queensland","X20102011",68
127,"Queensland","X20112012",884
127,"Queensland","X20122013",1585
127,"Queensland","X20132014",525
127,"Queensland","X20142015",111
127,"Queensland","X20152016",166
127,"Queensland","X20162017",434
127,"Queensland","X20172018",339
127,"Queensland","X20182019",442
127,"Queensland","X20192020",54
128,"Queensland","X20022003",551
128,"Queensland","X20032004",542
128,"Queensland","X20042005",636
128,"Queensland","X20052006",598
128,"Queensland","X20062007",232
128,"Queensland","X20072008",418
128,"Queensland","X20082009",790
128,"Queensland","X20092010",811
128,"Queensland","X20102011",71
128,"Queensland","X20112012",417
128,"Queensland","X20122013",1304
128,"Queensland","X20132014",198
128,"Queensland","X20142015",219
128,"Queensland","X20152016",129
128,"Queensland","X20162017",130
128,"Queensland","X20172018",318
128,"Queensland","X20182019",403
128,"Queensland","X20192020",92
129,"Queensland","X20022003",647
129,"Queensland","X20032004",683
129,"Queensland","X20042005",264
129,"Queensland","X20052006",177
129,"Queensland","X20062007",470
129,"Queensland","X20072008",865
129,"Queensland","X20082009",524
129,"Queensland","X20092010",324
129,"Queensland","X20102011",69
129,"Queensland","X20112012",522
129,"Queensland","X20122013",1185
129,"Queensland","X20132014",267
129,"Queensland","X20142015",144
129,"Queensland","X20152016",195
129,"Queensland","X20162017",340
129,"Queensland","X20172018",585
129,"Queensland","X20182019",357
129,"Queensland","X20192020",124
130,"Queensland","X20022003",394
130,"Queensland","X20032004",881
130,"Queensland","X20042005",287
130,"Queensland","X20052006",472
130,"Queensland","X20062007",436
130,"Queensland","X20072008",382
130,"Queensland","X20082009",1218
130,"Queensland","X20092010",372
130,"Queensland","X20102011",69
130,"Queensland","X20112012",621
130,"Queensland","X20122013",1317
130,"Queensland","X20132014",392
130,"Queensland","X20142015",494
130,"Queensland","X20152016",114
130,"Queensland","X20162017",289
130,"Queensland","X20172018",294
130,"Queensland","X20182019",513
130,"Queensland","X20192020",302
131,"Queensland","X20022003",822
131,"Queensland","X20032004",293
131,"Queensland","X20042005",330
131,"Queensland","X20052006",209
131,"Queensland","X20062007",588
131,"Queensland","X20072008",796
131,"Queensland","X20082009",621
131,"Queensland","X20092010",121
131,"Queensland","X20102011",186
131,"Queensland","X20112012",1695
131,"Queensland","X20122013",987
131,"Queensland","X20132014",251
131,"Queensland","X20142015",366
131,"Queensland","X20152016",183
131,"Queensland","X20162017",388
131,"Queensland","X20172018",457
131,"Queensland","X20182019",229
131,"Queensland","X20192020",343
132,"Queensland","X20022003",439
132,"Queensland","X20032004",502
132,"Queensland","X20042005",368
132,"Queensland","X20052006",413
132,"Queensland","X20062007",418
132,"Queensland","X20072008",710
132,"Queensland","X20082009",418
132,"Queensland","X20092010",438
132,"Queensland","X20102011",138
132,"Queensland","X20112012",879
132,"Queensland","X20122013",1123
132,"Queensland","X20132014",458
132,"Queensland","X20142015",531
132,"Queensland","X20152016",120
132,"Queensland","X20162017",249
132,"Queensland","X20172018",123
132,"Queensland","X20182019",206
132,"Queensland","X20192020",487
133,"Queensland","X20022003",490
133,"Queensland","X20032004",200
133,"Queensland","X20042005",680
133,"Queensland","X20052006",345
133,"Queensland","X20062007",779
133,"Queensland","X20072008",352
133,"Queensland","X20082009",267
133,"Queensland","X20092010",171
133,"Queensland","X20102011",164
133,"Queensland","X20112012",926
133,"Queensland","X20122013",142
133,"Queensland","X20132014",184
133,"Queensland","X20142015",339
133,"Queensland","X20152016",307
133,"Queensland","X20162017",215
133,"Queensland","X20172018",234
133,"Queensland","X20182019",122
133,"Queensland","X20192020",526
134,"Queensland","X20022003",255
134,"Queensland","X20032004",505
134,"Queensland","X20042005",489
134,"Queensland","X20052006",306
134,"Queensland","X20062007",525
134,"Queensland","X20072008",428
134,"Queensland","X20082009",523
134,"Queensland","X20092010",805
134,"Queensland","X20102011",42
134,"Queensland","X20112012",1084
134,"Queensland","X20122013",201
134,"Queensland","X20132014",327
134,"Queensland","X20142015",348
134,"Queensland","X20152016",161
134,"Queensland","X20162017",328
134,"Queensland","X20172018",389
134,"Queensland","X20182019",348
134,"Queensland","X20192020",244
135,"Queensland","X20022003",306
135,"Queensland","X20032004",441
135,"Queensland","X20042005",847
135,"Queensland","X20052006",305
135,"Queensland","X20062007",765
135,"Queensland","X20072008",57
135,"Queensland","X20082009",596
135,"Queensland","X20092010",504
135,"Queensland","X20102011",73
135,"Queensland","X20112012",1510
135,"Queensland","X20122013",290
135,"Queensland","X20132014",88
135,"Queensland","X20142015",513
135,"Queensland","X20152016",179
135,"Queensland","X20162017",210
135,"Queensland","X20172018",307
135,"Queensland","X20182019",287
135,"Queensland","X20192020",544
136,"Queensland","X20022003",322
136,"Queensland","X20032004",617
136,"Queensland","X20042005",631
136,"Queensland","X20052006",246
136,"Queensland","X20062007",1093
136,"Queensland","X20072008",205
136,"Queensland","X20082009",666
136,"Queensland","X20092010",441
136,"Queensland","X20102011",32
136,"Queensland","X20112012",1354
136,"Queensland","X20122013",662
136,"Queensland","X20132014",119
136,"Queensland","X20142015",370
136,"Queensland","X20152016",107
136,"Queensland","X20162017",387
136,"Queensland","X20172018",181
136,"Queensland","X20182019",509
136,"Queensland","X20192020",278
137,"Queensland","X20022003",190
137,"Queensland","X20032004",364
137,"Queensland","X20042005",1804
137,"Queensland","X20052006",517
137,"Queensland","X20062007",725
137,"Queensland","X20072008",159
137,"Queensland","X20082009",1287
137,"Queensland","X20092010",647
137,"Queensland","X20102011",54
137,"Queensland","X20112012",1234
137,"Queensland","X20122013",1289
137,"Queensland","X20132014",172
137,"Queensland","X20142015",468
137,"Queensland","X20152016",153
137,"Queensland","X20162017",143
137,"Queensland","X20172018",119
137,"Queensland","X20182019",264
137,"Queensland","X20192020",383
138,"Queensland","X20022003",163
138,"Queensland","X20032004",294
138,"Queensland","X20042005",1705
138,"Queensland","X20052006",237
138,"Queensland","X20062007",1390
138,"Queensland","X20072008",267
138,"Queensland","X20082009",1134
138,"Queensland","X20092010",521
138,"Queensland","X20102011",97
138,"Queensland","X20112012",2364
138,"Queensland","X20122013",894
138,"Queensland","X20132014",347
138,"Queensland","X20142015",263
138,"Queensland","X20152016",125
138,"Queensland","X20162017",673
138,"Queensland","X20172018",362
138,"Queensland","X20182019",353
138,"Queensland","X20192020",254
139,"Queensland","X20022003",169
139,"Queensland","X20032004",710
139,"Queensland","X20042005",1371
139,"Queensland","X20052006",407
139,"Queensland","X20062007",1317
139,"Queensland","X20072008",223
139,"Queensland","X20082009",1311
139,"Queensland","X20092010",1166
139,"Queensland","X20102011",77
139,"Queensland","X20112012",1391
139,"Queensland","X20122013",1446
139,"Queensland","X20132014",520
139,"Queensland","X20142015",682
139,"Queensland","X20152016",132
139,"Queensland","X20162017",780
139,"Queensland","X20172018",142
139,"Queensland","X20182019",599
139,"Queensland","X20192020",339
140,"Queensland","X20022003",293
140,"Queensland","X20032004",368
140,"Queensland","X20042005",1200
140,"Queensland","X20052006",117
140,"Queensland","X20062007",2615
140,"Queensland","X20072008",92
140,"Queensland","X20082009",702
140,"Queensland","X20092010",651
140,"Queensland","X20102011",67
140,"Queensland","X20112012",1145
140,"Queensland","X20122013",912
140,"Queensland","X20132014",71
140,"Queensland","X20142015",363
140,"Queensland","X20152016",383
140,"Queensland","X20162017",1221
140,"Queensland","X20172018",180
140,"Queensland","X20182019",381
140,"Queensland","X20192020",507
141,"Queensland","X20022003",254
141,"Queensland","X20032004",649
141,"Queensland","X20042005",408
141,"Queensland","X20052006",310
141,"Queensland","X20062007",1205
141,"Queensland","X20072008",78
141,"Queensland","X20082009",547
141,"Queensland","X20092010",1615
141,"Queensland","X20102011",56
141,"Queensland","X20112012",346
141,"Queensland","X20122013",1234
141,"Queensland","X20132014",173
141,"Queensland","X20142015",369
141,"Queensland","X20152016",136
141,"Queensland","X20162017",1395
141,"Queensland","X20172018",351
141,"Queensland","X20182019",492
141,"Queensland","X20192020",359
142,"Queensland","X20022003",248
142,"Queensland","X20032004",496
142,"Queensland","X20042005",572
142,"Queensland","X20052006",237
142,"Queensland","X20062007",1757
142,"Queensland","X20072008",111
142,"Queensland","X20082009",325
142,"Queensland","X20092010",1127
142,"Queensland","X20102011",132
142,"Queensland","X20112012",956
142,"Queensland","X20122013",1006
142,"Queensland","X20132014",136
142,"Queensland","X20142015",321
142,"Queensland","X20152016",600
142,"Queensland","X20162017",973
142,"Queensland","X20172018",544
142,"Queensland","X20182019",135
142,"Queensland","X20192020",294
143,"Queensland","X20022003",306
143,"Queensland","X20032004",433
143,"Queensland","X20042005",289
143,"Queensland","X20052006",140
143,"Queensland","X20062007",1060
143,"Queensland","X20072008",399
143,"Queensland","X20082009",149
143,"Queensland","X20092010",1964
143,"Queensland","X20102011",43
143,"Queensland","X20112012",659
143,"Queensland","X20122013",1735
143,"Queensland","X20132014",566
143,"Queensland","X20142015",311
143,"Queensland","X20152016",465
143,"Queensland","X20162017",1084
143,"Queensland","X20172018",272
143,"Queensland","X20182019",356
143,"Queensland","X20192020",166
144,"Queensland","X20022003",251
144,"Queensland","X20032004",295
144,"Queensland","X20042005",392
144,"Queensland","X20052006",316
144,"Queensland","X20062007",912
144,"Queensland","X20072008",402
144,"Queensland","X20082009",141
144,"Queensland","X20092010",1409
144,"Queensland","X20102011",100
144,"Queensland","X20112012",872
144,"Queensland","X20122013",1627
144,"Queensland","X20132014",170
144,"Queensland","X20142015",567
144,"Queensland","X20152016",570
144,"Queensland","X20162017",356
144,"Queensland","X20172018",67
144,"Queensland","X20182019",212
144,"Queensland","X20192020",261
145,"Queensland","X20022003",348
145,"Queensland","X20032004",133
145,"Queensland","X20042005",104
145,"Queensland","X20052006",182
145,"Queensland","X20062007",1179
145,"Queensland","X20072008",639
145,"Queensland","X20082009",224
145,"Queensland","X20092010",1052
145,"Queensland","X20102011",66
145,"Queensland","X20112012",241
145,"Queensland","X20122013",1017
145,"Queensland","X20132014",30
145,"Queensland","X20142015",247
145,"Queensland","X20152016",286
145,"Queensland","X20162017",924
145,"Queensland","X20172018",48
145,"Queensland","X20182019",127
145,"Queensland","X20192020",83
146,"Queensland","X20022003",150
146,"Queensland","X20032004",226
146,"Queensland","X20042005",226
146,"Queensland","X20052006",186
146,"Queensland","X20062007",711
146,"Queensland","X20072008",395
146,"Queensland","X20082009",234
146,"Queensland","X20092010",1187
146,"Queensland","X20102011",115
146,"Queensland","X20112012",78
146,"Queensland","X20122013",882
146,"Queensland","X20132014",22
146,"Queensland","X20142015",410
146,"Queensland","X20152016",195
146,"Queensland","X20162017",360
146,"Queensland","X20172018",43
146,"Queensland","X20182019",185
146,"Queensland","X20192020",272
147,"Queensland","X20022003",375
147,"Queensland","X20032004",542
147,"Queensland","X20042005",72
147,"Queensland","X20052006",21
147,"Queensland","X20062007",1360
147,"Queensland","X20072008",454
147,"Queensland","X20082009",353
147,"Queensland","X20092010",593
147,"Queensland","X20102011",106
147,"Queensland","X20112012",221
147,"Queensland","X20122013",892
147,"Queensland","X20132014",76
147,"Queensland","X20142015",205
147,"Queensland","X20152016",397
147,"Queensland","X20162017",588
147,"Queensland","X20172018",90
147,"Queensland","X20182019",461
147,"Queensland","X20192020",131
148,"Queensland","X20022003",355
148,"Queensland","X20032004",1051
148,"Queensland","X20042005",100
148,"Queensland","X20052006",287
148,"Queensland","X20062007",769
148,"Queensland","X20072008",346
148,"Queensland","X20082009",766
148,"Queensland","X20092010",482
148,"Queensland","X20102011",162
148,"Queensland","X20112012",167
148,"Queensland","X20122013",1495
148,"Queensland","X20132014",263
148,"Queensland","X20142015",390
148,"Queensland","X20152016",311
148,"Queensland","X20162017",611
148,"Queensland","X20172018",66
148,"Queensland","X20182019",951
148,"Queensland","X20192020",128
149,"Queensland","X20022003",341
149,"Queensland","X20032004",339
149,"Queensland","X20042005",289
149,"Queensland","X20052006",453
149,"Queensland","X20062007",1255
149,"Queensland","X20072008",278
149,"Queensland","X20082009",347
149,"Queensland","X20092010",464
149,"Queensland","X20102011",156
149,"Queensland","X20112012",222
149,"Queensland","X20122013",765
149,"Queensland","X20132014",376
149,"Queensland","X20142015",152
149,"Queensland","X20152016",536
149,"Queensland","X20162017",767
149,"Queensland","X20172018",173
149,"Queensland","X20182019",1154
149,"Queensland","X20192020",110
150,"Queensland","X20022003",232
150,"Queensland","X20032004",620
150,"Queensland","X20042005",225
150,"Queensland","X20052006",490
150,"Queensland","X20062007",571
150,"Queensland","X20072008",294
150,"Queensland","X20082009",307
150,"Queensland","X20092010",716
150,"Queensland","X20102011",15
150,"Queensland","X20112012",615
150,"Queensland","X20122013",1455
150,"Queensland","X20132014",187
150,"Queensland","X20142015",144
150,"Queensland","X20152016",236
150,"Queensland","X20162017",552
150,"Queensland","X20172018",134
150,"Queensland","X20182019",591
150,"Queensland","X20192020",40
151,"Queensland","X20022003",132
151,"Queensland","X20032004",377
151,"Queensland","X20042005",628
151,"Queensland","X20052006",778
151,"Queensland","X20062007",767
151,"Queensland","X20072008",117
